time,value
1900-03-15 00:00:00+00:00,0.0
1900-03-16 00:00:00+00:00,0.0
1900-03-17 00:00:00+00:00,0.0
1900-03-18 00:00:00+00:00,0.0
1900-03-19 00:00:00+00:00,0.0
1900-03-20 00:00:00+00:00,0.0
1900-03-21 00:00:00+00:00,0.0
1900-03-22 00:00:00+00:00,0.0
1900-03-23 00:00:00+00:00,0.0
1900-03-24 00:00:00+00:00,0.0
1900-03-25 00:00:00+00:00,0.0
1900-03-26 00:00:00+00:00,0.0
1900-03-27 00:00:00+00:00,0.0
1900-03-28 00:00:00+00:00,0.0
1900-03-29 00:00:00+00:00,0.0
1900-03-30 00:00:00+00:00,0.0
1900-03-31 00:00:00+00:00,0.0
1900-04-01 00:00:00+00:00,0.0
1900-04-02 00:00:00+00:00,0.0
1900-04-03 00:00:00+00:00,0.0
1900-04-04 00:00:00+00:00,0.0
1900-04-05 00:00:00+00:00,0.0
1900-04-06 00:00:00+00:00,0.0
1900-04-07 00:00:00+00:00,0.0
1900-04-08 00:00:00+00:00,0.0
1900-04-09 00:00:00+00:00,0.0
1900-04-10 00:00:00+00:00,0.0
1900-04-11 00:00:00+00:00,0.0
1900-04-12 00:00:00+00:00,0.0
1900-04-13 00:00:00+00:00,0.0
1900-04-14 00:00:00+00:00,0.0
1900-04-15 00:00:00+00:00,0.0
1900-04-16 00:00:00+00:00,0.0
1900-04-17 00:00:00+00:00,0.0
1900-04-18 00:00:00+00:00,0.0
1900-04-19 00:00:00+00:00,0.0
1900-04-20 00:00:00+00:00,0.0
1900-04-21 00:00:00+00:00,0.0
1900-04-22 00:00:00+00:00,0.0
1900-04-23 00:00:00+00:00,0.0
1900-04-24 00:00:00+00:00,0.0
1900-04-25 00:00:00+00:00,0.0
1900-04-26 00:00:00+00:00,0.0
1900-04-27 00:00:00+00:00,0.0
1900-04-28 00:00:00+00:00,0.0
1900-04-29 00:00:00+00:00,0.0
1900-04-30 00:00:00+00:00,0.0
1900-05-01 00:00:00+00:00,0.0
1900-05-02 00:00:00+00:00,0.0
1900-05-03 00:00:00+00:00,0.0
1900-05-04 00:00:00+00:00,0.0
1900-05-05 00:00:00+00:00,0.0
1900-05-06 00:00:00+00:00,0.0
1900-05-07 00:00:00+00:00,0.0
1900-05-08 00:00:00+00:00,0.0
1900-05-09 00:00:00+00:00,0.0
1900-05-10 00:00:00+00:00,0.0
1900-05-11 00:00:00+00:00,31622776601.683792
1900-05-12 00:00:00+00:00,0.0
1900-05-13 00:00:00+00:00,0.0
1900-05-14 00:00:00+00:00,0.0
1900-05-15 00:00:00+00:00,0.0
1900-05-16 00:00:00+00:00,0.0
1900-05-17 00:00:00+00:00,0.0
1900-05-18 00:00:00+00:00,0.0
1900-05-19 00:00:00+00:00,0.0
1900-05-20 00:00:00+00:00,0.0
1900-05-21 00:00:00+00:00,0.0
1900-05-22 00:00:00+00:00,0.0
1900-05-23 00:00:00+00:00,0.0
1900-05-24 00:00:00+00:00,0.0
1900-05-25 00:00:00+00:00,0.0
1900-05-26 00:00:00+00:00,0.0
1900-05-27 00:00:00+00:00,0.0
1900-05-28 00:00:00+00:00,0.0
1900-05-29 00:00:00+00:00,0.0
1900-05-30 00:00:00+00:00,0.0
1900-05-31 00:00:00+00:00,0.0
1900-06-01 00:00:00+00:00,0.0
1900-06-02 00:00:00+00:00,0.0
1900-06-03 00:00:00+00:00,0.0
1900-06-04 00:00:00+00:00,0.0
1900-06-05 00:00:00+00:00,0.0
1900-06-06 00:00:00+00:00,0.0
1900-06-07 00:00:00+00:00,0.0
1900-06-08 00:00:00+00:00,0.0
1900-06-09 00:00:00+00:00,0.0
1900-06-10 00:00:00+00:00,0.0
1900-06-11 00:00:00+00:00,0.0
1900-06-12 00:00:00+00:00,0.0
1900-06-13 00:00:00+00:00,0.0
1900-06-14 00:00:00+00:00,0.0
1900-06-15 00:00:00+00:00,0.0
1900-06-16 00:00:00+00:00,0.0
1900-06-17 00:00:00+00:00,0.0
1900-06-18 00:00:00+00:00,0.0
1900-06-19 00:00:00+00:00,0.0
1900-06-20 00:00:00+00:00,0.0
1900-06-21 00:00:00+00:00,63095734448.019424
1900-06-22 00:00:00+00:00,0.0
1900-06-23 00:00:00+00:00,0.0
1900-06-24 00:00:00+00:00,0.0
1900-06-25 00:00:00+00:00,0.0
1900-06-26 00:00:00+00:00,0.0
1900-06-27 00:00:00+00:00,0.0
1900-06-28 00:00:00+00:00,0.0
1900-06-29 00:00:00+00:00,0.0
1900-06-30 00:00:00+00:00,0.0
1900-07-01 00:00:00+00:00,0.0
1900-07-02 00:00:00+00:00,0.0
1900-07-03 00:00:00+00:00,0.0
1900-07-04 00:00:00+00:00,0.0
1900-07-05 00:00:00+00:00,0.0
1900-07-06 00:00:00+00:00,0.0
1900-07-07 00:00:00+00:00,0.0
1900-07-08 00:00:00+00:00,0.0
1900-07-09 00:00:00+00:00,0.0
1900-07-10 00:00:00+00:00,0.0
1900-07-11 00:00:00+00:00,0.0
1900-07-12 00:00:00+00:00,0.0
1900-07-13 00:00:00+00:00,0.0
1900-07-14 00:00:00+00:00,0.0
1900-07-15 00:00:00+00:00,0.0
1900-07-16 00:00:00+00:00,0.0
1900-07-17 00:00:00+00:00,0.0
1900-07-18 00:00:00+00:00,0.0
1900-07-19 00:00:00+00:00,0.0
1900-07-20 00:00:00+00:00,0.0
1900-07-21 00:00:00+00:00,0.0
1900-07-22 00:00:00+00:00,0.0
1900-07-23 00:00:00+00:00,0.0
1900-07-24 00:00:00+00:00,0.0
1900-07-25 00:00:00+00:00,0.0
1900-07-26 00:00:00+00:00,0.0
1900-07-27 00:00:00+00:00,0.0
1900-07-28 00:00:00+00:00,0.0
1900-07-29 00:00:00+00:00,251188643150.95718
1900-07-30 00:00:00+00:00,0.0
1900-07-31 00:00:00+00:00,0.0
1900-08-01 00:00:00+00:00,0.0
1900-08-02 00:00:00+00:00,0.0
1900-08-03 00:00:00+00:00,0.0
1900-08-04 00:00:00+00:00,0.0
1900-08-05 00:00:00+00:00,0.0
1900-08-06 00:00:00+00:00,0.0
1900-08-07 00:00:00+00:00,0.0
1900-08-08 00:00:00+00:00,0.0
1900-08-09 00:00:00+00:00,0.0
1900-08-10 00:00:00+00:00,0.0
1900-08-11 00:00:00+00:00,0.0
1900-08-12 00:00:00+00:00,0.0
1900-08-13 00:00:00+00:00,0.0
1900-08-14 00:00:00+00:00,0.0
1900-08-15 00:00:00+00:00,0.0
1900-08-16 00:00:00+00:00,0.0
1900-08-17 00:00:00+00:00,0.0
1900-08-18 00:00:00+00:00,0.0
1900-08-19 00:00:00+00:00,0.0
1900-08-20 00:00:00+00:00,0.0
1900-08-21 00:00:00+00:00,0.0
1900-08-22 00:00:00+00:00,0.0
1900-08-23 00:00:00+00:00,0.0
1900-08-24 00:00:00+00:00,0.0
1900-08-25 00:00:00+00:00,0.0
1900-08-26 00:00:00+00:00,0.0
1900-08-27 00:00:00+00:00,0.0
1900-08-28 00:00:00+00:00,0.0
1900-08-29 00:00:00+00:00,0.0
1900-08-30 00:00:00+00:00,0.0
1900-08-31 00:00:00+00:00,0.0
1900-09-01 00:00:00+00:00,0.0
1900-09-02 00:00:00+00:00,0.0
1900-09-03 00:00:00+00:00,0.0
1900-09-04 00:00:00+00:00,0.0
1900-09-05 00:00:00+00:00,0.0
1900-09-06 00:00:00+00:00,0.0
1900-09-07 00:00:00+00:00,0.0
1900-09-08 00:00:00+00:00,0.0
1900-09-09 00:00:00+00:00,0.0
1900-09-10 00:00:00+00:00,0.0
1900-09-11 00:00:00+00:00,0.0
1900-09-12 00:00:00+00:00,0.0
1900-09-13 00:00:00+00:00,0.0
1900-09-14 00:00:00+00:00,0.0
1900-09-15 00:00:00+00:00,0.0
1900-09-16 00:00:00+00:00,0.0
1900-09-17 00:00:00+00:00,44668359215.09616
1900-09-18 00:00:00+00:00,0.0
1900-09-19 00:00:00+00:00,0.0
1900-09-20 00:00:00+00:00,0.0
1900-09-21 00:00:00+00:00,0.0
1900-09-22 00:00:00+00:00,0.0
1900-09-23 00:00:00+00:00,0.0
1900-09-24 00:00:00+00:00,0.0
1900-09-25 00:00:00+00:00,0.0
1900-09-26 00:00:00+00:00,0.0
1900-09-27 00:00:00+00:00,0.0
1900-09-28 00:00:00+00:00,0.0
1900-09-29 00:00:00+00:00,0.0
1900-09-30 00:00:00+00:00,0.0
1900-10-01 00:00:00+00:00,0.0
1900-10-02 00:00:00+00:00,0.0
1900-10-03 00:00:00+00:00,0.0
1900-10-04 00:00:00+00:00,0.0
1900-10-05 00:00:00+00:00,0.0
1900-10-06 00:00:00+00:00,0.0
1900-10-07 00:00:00+00:00,0.0
1900-10-08 00:00:00+00:00,0.0
1900-10-09 00:00:00+00:00,616595001861.4835
1900-10-10 00:00:00+00:00,0.0
1900-10-11 00:00:00+00:00,0.0
1900-10-12 00:00:00+00:00,0.0
1900-10-13 00:00:00+00:00,0.0
1900-10-14 00:00:00+00:00,0.0
1900-10-15 00:00:00+00:00,0.0
1900-10-16 00:00:00+00:00,0.0
1900-10-17 00:00:00+00:00,0.0
1900-10-18 00:00:00+00:00,0.0
1900-10-19 00:00:00+00:00,0.0
1900-10-20 00:00:00+00:00,0.0
1900-10-21 00:00:00+00:00,0.0
1900-10-22 00:00:00+00:00,0.0
1900-10-23 00:00:00+00:00,0.0
1900-10-24 00:00:00+00:00,0.0
1900-10-25 00:00:00+00:00,0.0
1900-10-26 00:00:00+00:00,0.0
1900-10-27 00:00:00+00:00,0.0
1900-10-28 00:00:00+00:00,0.0
1900-10-29 00:00:00+00:00,354813389233.57605
1900-10-30 00:00:00+00:00,0.0
1900-10-31 00:00:00+00:00,0.0
1900-11-01 00:00:00+00:00,0.0
1900-11-02 00:00:00+00:00,0.0
1900-11-03 00:00:00+00:00,0.0
1900-11-04 00:00:00+00:00,0.0
1900-11-05 00:00:00+00:00,0.0
1900-11-06 00:00:00+00:00,0.0
1900-11-07 00:00:00+00:00,0.0
1900-11-08 00:00:00+00:00,0.0
1900-11-09 00:00:00+00:00,31622776601.683792
1900-11-10 00:00:00+00:00,0.0
1900-11-11 00:00:00+00:00,0.0
1900-11-12 00:00:00+00:00,0.0
1900-11-13 00:00:00+00:00,0.0
1900-11-14 00:00:00+00:00,0.0
1900-11-15 00:00:00+00:00,0.0
1900-11-16 00:00:00+00:00,0.0
1900-11-17 00:00:00+00:00,0.0
1900-11-18 00:00:00+00:00,0.0
1900-11-19 00:00:00+00:00,0.0
1900-11-20 00:00:00+00:00,0.0
1900-11-21 00:00:00+00:00,0.0
1900-11-22 00:00:00+00:00,0.0
1900-11-23 00:00:00+00:00,0.0
1900-11-24 00:00:00+00:00,31622776601.683792
1900-11-25 00:00:00+00:00,0.0
1900-11-26 00:00:00+00:00,0.0
1900-11-27 00:00:00+00:00,0.0
1900-11-28 00:00:00+00:00,0.0
1900-11-29 00:00:00+00:00,0.0
1900-11-30 00:00:00+00:00,0.0
1900-12-01 00:00:00+00:00,0.0
1900-12-02 00:00:00+00:00,0.0
1900-12-03 00:00:00+00:00,0.0
1900-12-04 00:00:00+00:00,0.0
1900-12-05 00:00:00+00:00,0.0
1900-12-06 00:00:00+00:00,0.0
1900-12-07 00:00:00+00:00,0.0
1900-12-08 00:00:00+00:00,0.0
1900-12-09 00:00:00+00:00,0.0
1900-12-10 00:00:00+00:00,0.0
1900-12-11 00:00:00+00:00,0.0
1900-12-12 00:00:00+00:00,0.0
1900-12-13 00:00:00+00:00,0.0
1900-12-14 00:00:00+00:00,0.0
1900-12-15 00:00:00+00:00,0.0
1900-12-16 00:00:00+00:00,0.0
1900-12-17 00:00:00+00:00,0.0
1900-12-18 00:00:00+00:00,0.0
1900-12-19 00:00:00+00:00,0.0
1900-12-20 00:00:00+00:00,0.0
1900-12-21 00:00:00+00:00,0.0
1900-12-22 00:00:00+00:00,0.0
1900-12-23 00:00:00+00:00,0.0
1900-12-24 00:00:00+00:00,0.0
1900-12-25 00:00:00+00:00,44668359215.09616
1900-12-26 00:00:00+00:00,0.0
1900-12-27 00:00:00+00:00,0.0
1900-12-28 00:00:00+00:00,0.0
1900-12-29 00:00:00+00:00,0.0
1900-12-30 00:00:00+00:00,0.0
1900-12-31 00:00:00+00:00,0.0
1901-01-01 00:00:00+00:00,0.0
1901-01-02 00:00:00+00:00,0.0
1901-01-03 00:00:00+00:00,0.0
1901-01-04 00:00:00+00:00,0.0
1901-01-05 00:00:00+00:00,0.0
1901-01-06 00:00:00+00:00,0.0
1901-01-07 00:00:00+00:00,63095734448.019424
1901-01-08 00:00:00+00:00,0.0
1901-01-09 00:00:00+00:00,0.0
1901-01-10 00:00:00+00:00,0.0
1901-01-11 00:00:00+00:00,0.0
1901-01-12 00:00:00+00:00,0.0
1901-01-13 00:00:00+00:00,0.0
1901-01-14 00:00:00+00:00,0.0
1901-01-15 00:00:00+00:00,0.0
1901-01-16 00:00:00+00:00,0.0
1901-01-17 00:00:00+00:00,0.0
1901-01-18 00:00:00+00:00,44668359215.09616
1901-01-19 00:00:00+00:00,0.0
1901-01-20 00:00:00+00:00,0.0
1901-01-21 00:00:00+00:00,0.0
1901-01-22 00:00:00+00:00,0.0
1901-01-23 00:00:00+00:00,0.0
1901-01-24 00:00:00+00:00,0.0
1901-01-25 00:00:00+00:00,0.0
1901-01-26 00:00:00+00:00,0.0
1901-01-27 00:00:00+00:00,0.0
1901-01-28 00:00:00+00:00,0.0
1901-01-29 00:00:00+00:00,0.0
1901-01-30 00:00:00+00:00,0.0
1901-01-31 00:00:00+00:00,0.0
1901-02-01 00:00:00+00:00,0.0
1901-02-02 00:00:00+00:00,0.0
1901-02-03 00:00:00+00:00,0.0
1901-02-04 00:00:00+00:00,0.0
1901-02-05 00:00:00+00:00,0.0
1901-02-06 00:00:00+00:00,0.0
1901-02-07 00:00:00+00:00,0.0
1901-02-08 00:00:00+00:00,0.0
1901-02-09 00:00:00+00:00,0.0
1901-02-10 00:00:00+00:00,0.0
1901-02-11 00:00:00+00:00,0.0
1901-02-12 00:00:00+00:00,0.0
1901-02-13 00:00:00+00:00,0.0
1901-02-14 00:00:00+00:00,0.0
1901-02-15 00:00:00+00:00,0.0
1901-02-16 00:00:00+00:00,0.0
1901-02-17 00:00:00+00:00,0.0
1901-02-18 00:00:00+00:00,0.0
1901-02-19 00:00:00+00:00,0.0
1901-02-20 00:00:00+00:00,0.0
1901-02-21 00:00:00+00:00,0.0
1901-02-22 00:00:00+00:00,0.0
1901-02-23 00:00:00+00:00,0.0
1901-02-24 00:00:00+00:00,0.0
1901-02-25 00:00:00+00:00,0.0
1901-02-26 00:00:00+00:00,0.0
1901-02-27 00:00:00+00:00,0.0
1901-02-28 00:00:00+00:00,0.0
1901-03-01 00:00:00+00:00,0.0
1901-03-02 00:00:00+00:00,0.0
1901-03-03 00:00:00+00:00,3981071705.5349855
1901-03-04 00:00:00+00:00,0.0
1901-03-05 00:00:00+00:00,0.0
1901-03-06 00:00:00+00:00,0.0
1901-03-07 00:00:00+00:00,0.0
1901-03-08 00:00:00+00:00,0.0
1901-03-09 00:00:00+00:00,0.0
1901-03-10 00:00:00+00:00,0.0
1901-03-11 00:00:00+00:00,0.0
1901-03-12 00:00:00+00:00,0.0
1901-03-13 00:00:00+00:00,0.0
1901-03-14 00:00:00+00:00,0.0
1901-03-15 00:00:00+00:00,0.0
1901-03-16 00:00:00+00:00,0.0
1901-03-17 00:00:00+00:00,0.0
1901-03-18 00:00:00+00:00,0.0
1901-03-19 00:00:00+00:00,0.0
1901-03-20 00:00:00+00:00,0.0
1901-03-21 00:00:00+00:00,0.0
1901-03-22 00:00:00+00:00,0.0
1901-03-23 00:00:00+00:00,0.0
1901-03-24 00:00:00+00:00,0.0
1901-03-25 00:00:00+00:00,0.0
1901-03-26 00:00:00+00:00,0.0
1901-03-27 00:00:00+00:00,0.0
1901-03-28 00:00:00+00:00,0.0
1901-03-29 00:00:00+00:00,0.0
1901-03-30 00:00:00+00:00,0.0
1901-03-31 00:00:00+00:00,0.0
1901-04-01 00:00:00+00:00,0.0
1901-04-02 00:00:00+00:00,0.0
1901-04-03 00:00:00+00:00,0.0
1901-04-04 00:00:00+00:00,0.0
1901-04-05 00:00:00+00:00,89125093813.3744
1901-04-06 00:00:00+00:00,0.0
1901-04-07 00:00:00+00:00,0.0
1901-04-08 00:00:00+00:00,0.0
1901-04-09 00:00:00+00:00,0.0
1901-04-10 00:00:00+00:00,0.0
1901-04-11 00:00:00+00:00,0.0
1901-04-12 00:00:00+00:00,0.0
1901-04-13 00:00:00+00:00,0.0
1901-04-14 00:00:00+00:00,0.0
1901-04-15 00:00:00+00:00,0.0
1901-04-16 00:00:00+00:00,0.0
1901-04-17 00:00:00+00:00,0.0
1901-04-18 00:00:00+00:00,0.0
1901-04-19 00:00:00+00:00,0.0
1901-04-20 00:00:00+00:00,0.0
1901-04-21 00:00:00+00:00,0.0
1901-04-22 00:00:00+00:00,0.0
1901-04-23 00:00:00+00:00,0.0
1901-04-24 00:00:00+00:00,0.0
1901-04-25 00:00:00+00:00,0.0
1901-04-26 00:00:00+00:00,0.0
1901-04-27 00:00:00+00:00,0.0
1901-04-28 00:00:00+00:00,0.0
1901-04-29 00:00:00+00:00,0.0
1901-04-30 00:00:00+00:00,0.0
1901-05-01 00:00:00+00:00,0.0
1901-05-02 00:00:00+00:00,0.0
1901-05-03 00:00:00+00:00,0.0
1901-05-04 00:00:00+00:00,0.0
1901-05-05 00:00:00+00:00,0.0
1901-05-06 00:00:00+00:00,0.0
1901-05-07 00:00:00+00:00,0.0
1901-05-08 00:00:00+00:00,0.0
1901-05-09 00:00:00+00:00,0.0
1901-05-10 00:00:00+00:00,0.0
1901-05-11 00:00:00+00:00,0.0
1901-05-12 00:00:00+00:00,0.0
1901-05-13 00:00:00+00:00,0.0
1901-05-14 00:00:00+00:00,0.0
1901-05-15 00:00:00+00:00,0.0
1901-05-16 00:00:00+00:00,0.0
1901-05-17 00:00:00+00:00,0.0
1901-05-18 00:00:00+00:00,0.0
1901-05-19 00:00:00+00:00,0.0
1901-05-20 00:00:00+00:00,0.0
1901-05-21 00:00:00+00:00,0.0
1901-05-22 00:00:00+00:00,0.0
1901-05-23 00:00:00+00:00,0.0
1901-05-24 00:00:00+00:00,0.0
1901-05-25 00:00:00+00:00,63095734448.019424
1901-05-26 00:00:00+00:00,0.0
1901-05-27 00:00:00+00:00,0.0
1901-05-28 00:00:00+00:00,0.0
1901-05-29 00:00:00+00:00,0.0
1901-05-30 00:00:00+00:00,0.0
1901-05-31 00:00:00+00:00,0.0
1901-06-01 00:00:00+00:00,0.0
1901-06-02 00:00:00+00:00,0.0
1901-06-03 00:00:00+00:00,0.0
1901-06-04 00:00:00+00:00,0.0
1901-06-05 00:00:00+00:00,0.0
1901-06-06 00:00:00+00:00,0.0
1901-06-07 00:00:00+00:00,0.0
1901-06-08 00:00:00+00:00,0.0
1901-06-09 00:00:00+00:00,0.0
1901-06-10 00:00:00+00:00,0.0
1901-06-11 00:00:00+00:00,0.0
1901-06-12 00:00:00+00:00,0.0
1901-06-13 00:00:00+00:00,0.0
1901-06-14 00:00:00+00:00,0.0
1901-06-15 00:00:00+00:00,31622776601.683792
1901-06-16 00:00:00+00:00,0.0
1901-06-17 00:00:00+00:00,0.0
1901-06-18 00:00:00+00:00,0.0
1901-06-19 00:00:00+00:00,0.0
1901-06-20 00:00:00+00:00,0.0
1901-06-21 00:00:00+00:00,0.0
1901-06-22 00:00:00+00:00,0.0
1901-06-23 00:00:00+00:00,0.0
1901-06-24 00:00:00+00:00,63095734448.019424
1901-06-25 00:00:00+00:00,0.0
1901-06-26 00:00:00+00:00,0.0
1901-06-27 00:00:00+00:00,0.0
1901-06-28 00:00:00+00:00,0.0
1901-06-29 00:00:00+00:00,0.0
1901-06-30 00:00:00+00:00,0.0
1901-07-01 00:00:00+00:00,0.0
1901-07-02 00:00:00+00:00,0.0
1901-07-03 00:00:00+00:00,0.0
1901-07-04 00:00:00+00:00,0.0
1901-07-05 00:00:00+00:00,0.0
1901-07-06 00:00:00+00:00,0.0
1901-07-07 00:00:00+00:00,0.0
1901-07-08 00:00:00+00:00,0.0
1901-07-09 00:00:00+00:00,0.0
1901-07-10 00:00:00+00:00,0.0
1901-07-11 00:00:00+00:00,0.0
1901-07-12 00:00:00+00:00,0.0
1901-07-13 00:00:00+00:00,0.0
1901-07-14 00:00:00+00:00,0.0
1901-07-15 00:00:00+00:00,0.0
1901-07-16 00:00:00+00:00,0.0
1901-07-17 00:00:00+00:00,0.0
1901-07-18 00:00:00+00:00,0.0
1901-07-19 00:00:00+00:00,0.0
1901-07-20 00:00:00+00:00,0.0
1901-07-21 00:00:00+00:00,0.0
1901-07-22 00:00:00+00:00,0.0
1901-07-23 00:00:00+00:00,0.0
1901-07-24 00:00:00+00:00,0.0
1901-07-25 00:00:00+00:00,0.0
1901-07-26 00:00:00+00:00,31622776.60168379
1901-07-27 00:00:00+00:00,0.0
1901-07-28 00:00:00+00:00,0.0
1901-07-29 00:00:00+00:00,0.0
1901-07-30 00:00:00+00:00,0.0
1901-07-31 00:00:00+00:00,0.0
1901-08-01 00:00:00+00:00,0.0
1901-08-02 00:00:00+00:00,0.0
1901-08-03 00:00:00+00:00,0.0
1901-08-04 00:00:00+00:00,0.0
1901-08-05 00:00:00+00:00,0.0
1901-08-06 00:00:00+00:00,0.0
1901-08-07 00:00:00+00:00,0.0
1901-08-08 00:00:00+00:00,0.0
1901-08-09 00:00:00+00:00,948869459836.0518
1901-08-10 00:00:00+00:00,0.0
1901-08-11 00:00:00+00:00,0.0
1901-08-12 00:00:00+00:00,0.0
1901-08-13 00:00:00+00:00,0.0
1901-08-14 00:00:00+00:00,0.0
1901-08-15 00:00:00+00:00,0.0
1901-08-16 00:00:00+00:00,0.0
1901-08-17 00:00:00+00:00,0.0
1901-08-18 00:00:00+00:00,0.0
1901-08-19 00:00:00+00:00,0.0
1901-08-20 00:00:00+00:00,0.0
1901-08-21 00:00:00+00:00,0.0
1901-08-22 00:00:00+00:00,0.0
1901-08-23 00:00:00+00:00,0.0
1901-08-24 00:00:00+00:00,0.0
1901-08-25 00:00:00+00:00,0.0
1901-08-26 00:00:00+00:00,0.0
1901-08-27 00:00:00+00:00,0.0
1901-08-28 00:00:00+00:00,0.0
1901-08-29 00:00:00+00:00,0.0
1901-08-30 00:00:00+00:00,0.0
1901-08-31 00:00:00+00:00,0.0
1901-09-01 00:00:00+00:00,0.0
1901-09-02 00:00:00+00:00,0.0
1901-09-03 00:00:00+00:00,0.0
1901-09-04 00:00:00+00:00,0.0
1901-09-05 00:00:00+00:00,0.0
1901-09-06 00:00:00+00:00,0.0
1901-09-07 00:00:00+00:00,0.0
1901-09-08 00:00:00+00:00,0.0
1901-09-09 00:00:00+00:00,0.0
1901-09-10 00:00:00+00:00,0.0
1901-09-11 00:00:00+00:00,0.0
1901-09-12 00:00:00+00:00,0.0
1901-09-13 00:00:00+00:00,0.0
1901-09-14 00:00:00+00:00,0.0
1901-09-15 00:00:00+00:00,0.0
1901-09-16 00:00:00+00:00,0.0
1901-09-17 00:00:00+00:00,0.0
1901-09-18 00:00:00+00:00,0.0
1901-09-19 00:00:00+00:00,0.0
1901-09-20 00:00:00+00:00,0.0
1901-09-21 00:00:00+00:00,0.0
1901-09-22 00:00:00+00:00,0.0
1901-09-23 00:00:00+00:00,0.0
1901-09-24 00:00:00+00:00,0.0
1901-09-25 00:00:00+00:00,0.0
1901-09-26 00:00:00+00:00,0.0
1901-09-27 00:00:00+00:00,0.0
1901-09-28 00:00:00+00:00,0.0
1901-09-29 00:00:00+00:00,0.0
1901-09-30 00:00:00+00:00,0.0
1901-10-01 00:00:00+00:00,0.0
1901-10-02 00:00:00+00:00,0.0
1901-10-03 00:00:00+00:00,0.0
1901-10-04 00:00:00+00:00,0.0
1901-10-05 00:00:00+00:00,0.0
1901-10-06 00:00:00+00:00,0.0
1901-10-07 00:00:00+00:00,0.0
1901-10-08 00:00:00+00:00,44668359215.09616
1901-10-09 00:00:00+00:00,0.0
1901-10-10 00:00:00+00:00,0.0
1901-10-11 00:00:00+00:00,0.0
1901-10-12 00:00:00+00:00,0.0
1901-10-13 00:00:00+00:00,0.0
1901-10-14 00:00:00+00:00,0.0
1901-10-15 00:00:00+00:00,0.0
1901-10-16 00:00:00+00:00,0.0
1901-10-17 00:00:00+00:00,0.0
1901-10-18 00:00:00+00:00,0.0
1901-10-19 00:00:00+00:00,0.0
1901-10-20 00:00:00+00:00,0.0
1901-10-21 00:00:00+00:00,0.0
1901-10-22 00:00:00+00:00,0.0
1901-10-23 00:00:00+00:00,0.0
1901-10-24 00:00:00+00:00,0.0
1901-10-25 00:00:00+00:00,0.0
1901-10-26 00:00:00+00:00,0.0
1901-10-27 00:00:00+00:00,0.0
